company,file_category,language,original_filename,hashed_filename,total_pages,sampled_pages,sampled_pages_count
santander,visual_documents,EN,SantanderUSESGReport_2021_RevFeb20 (2)_en.pdf,94e11e44008f2a87433d6cb7a5c8eb79.pdf,82,"[""data/sampled_pages/single_page_images/EN/santander/visual_documents/94e11e44008f2a87433d6cb7a5c8eb79_31.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/94e11e44008f2a87433d6cb7a5c8eb79_18.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/94e11e44008f2a87433d6cb7a5c8eb79_1.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/94e11e44008f2a87433d6cb7a5c8eb79_16.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/94e11e44008f2a87433d6cb7a5c8eb79_36.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/94e11e44008f2a87433d6cb7a5c8eb79_20.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/94e11e44008f2a87433d6cb7a5c8eb79_47.png""]",7
santander,visual_documents,EN,ia-2021-annual-report-en_en.pdf,cb3404c67006284152a33f4984e2684e.pdf,810,"[""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_7.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_472.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_364.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_104.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_203.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_204.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_340.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_399.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_440.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_205.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_390.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_345.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_457.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_207.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_400.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_481.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_335.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_462.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_202.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_456.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_459.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_29.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_355.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_454.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/cb3404c67006284152a33f4984e2684e_451.png""]",25
santander,visual_documents,EN,rt-4q-2024-banco-santander-financial-report-en.pdf,493c64a4d2ae44b67d23ac11cf2dd471.pdf,64,"[""data/sampled_pages/single_page_images/EN/santander/visual_documents/493c64a4d2ae44b67d23ac11cf2dd471_11.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/493c64a4d2ae44b67d23ac11cf2dd471_5.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/493c64a4d2ae44b67d23ac11cf2dd471_15.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/493c64a4d2ae44b67d23ac11cf2dd471_12.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/493c64a4d2ae44b67d23ac11cf2dd471_18.png""]",5
santander,visual_documents,EN,Santander-US-2020-Corporate-Social-Responsibility-Report_en.pdf,cde98b1ea85295ba568bca942e8ab19c.pdf,26,"[""data/sampled_pages/single_page_images/EN/santander/visual_documents/cde98b1ea85295ba568bca942e8ab19c_1.png""]",1
santander,visual_documents,EN,ias-2021-climate-finance-2021-en_en.pdf,862ca768f2174e96457bcb7c5b9d5b60.pdf,58,"[""data/sampled_pages/single_page_images/EN/santander/visual_documents/862ca768f2174e96457bcb7c5b9d5b60_17.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/862ca768f2174e96457bcb7c5b9d5b60_41.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/862ca768f2174e96457bcb7c5b9d5b60_2.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/862ca768f2174e96457bcb7c5b9d5b60_12.png""]",4
santander,visual_documents,EN,448904_20_Q3_MobileCards_transcript_20_en.pdf,6fe5d8d2f109047e028a70b2018e10ad.pdf,6,"[""data/sampled_pages/single_page_images/EN/santander/visual_documents/6fe5d8d2f109047e028a70b2018e10ad_3.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/6fe5d8d2f109047e028a70b2018e10ad_1.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/6fe5d8d2f109047e028a70b2018e10ad_5.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/6fe5d8d2f109047e028a70b2018e10ad_2.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/6fe5d8d2f109047e028a70b2018e10ad_4.png""]",5
santander,visual_documents,EN,SHUSASustainabilityBond2023_Final_vF2_en.pdf,25f2d097603ace35ca6bf05d9b7e628f.pdf,32,"[""data/sampled_pages/single_page_images/EN/santander/visual_documents/25f2d097603ace35ca6bf05d9b7e628f_28.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/25f2d097603ace35ca6bf05d9b7e628f_23.png""]",2
santander,visual_documents,EN,Santander-US-2019-Corporate-Social-Responsibility-Annual-Repo_en.pdf,75a0bf0bed8790ad96a997e534018d9d.pdf,24,[],0
santander,visual_documents,EN,ifa-2024-consolidated-annual-financial-report-en.pdf,c019d5b40813a2841e944a2f6e915e66.pdf,870,"[""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_8.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_425.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_16.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_413.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_448.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_385.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_11.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_261.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_257.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_444.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_279.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_260.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_10.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_285.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_48.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_321.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_338.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_442.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_300.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_439.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_515.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_233.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_259.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_263.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/c019d5b40813a2841e944a2f6e915e66_9.png""]",25
santander,visual_documents,EN,SantanderUSESGReport_en.pdf,926d1e6da09eb52fad125ccacaf7a5ca.pdf,97,"[""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_51.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_5.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_46.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_80.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_58.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_42.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_10.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_20.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_72.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_44.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_3.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_11.png"", ""data/sampled_pages/single_page_images/EN/santander/visual_documents/926d1e6da09eb52fad125ccacaf7a5ca_7.png""]",13
